Facility ID,Facility Name,Facility Street,Facility City,Facility State,Facility ZIP,County,Mail Contact,Mail Address1,Mail Address2,Mail Suite,Mail City,Mail State,Mail ZIP,Hazard_explosive,Hazard_flammable,Hazard_oxidizer,Hazard_selfReactive,Hazard_pyrophoricLiqSol,Hazard_pyrophoricGas,Hazard_selfHeating,Hazard_organicPeroxide,Hazard_corrosiveToMetal,Hazard_gasUnderPressure,Hazard_icwwEmitsFlammableGas,Hazard_combustibleDust,Hazard_acuteToxicity,Hazard_skinCorrosion,Hazard_seriousEyeDamage,Hazard_respOrSkinSensitization,Hazard_germCellMutagenicity,Hazard_carcinogen,Hazard_reprodToxicity,Hazard_specTargOrgToxicity,Hazard_aspirationHaz,Hazard_simpleAsphyxiant,Hazard_notOtherwiseClassified
95755,L Street Warehouse,2302 L St,Fairbury,NE,68352,Jefferson,Justin Hughes,56908 Highway 8,,,Fairbury,NE,68352-5561,,,,,,,,,,,,,,,,,,,,,,,
95781,Art Pirnie 6-3,Road 20,Kimball,NE,69145,Kimball,Brian W Ackman,5023 W 120th Ave Ste 271,,,Broomfield,CO,80020-5606,,,,,,,,,,,,,,,,,,,,,,,
95782,Wyss Lease,Road 709,Stratton,NE,69043,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
95785,AmeriGas,301 Woolridge Rd,Alliance,NE,69301,Box Butte,Aaron Grissom,1036 Smithfield Dr,,,Fort Collins,CO,80524-8564,,,,,,,,,,,,,,,,,,,,,,,
95806,Aurora Co-op Elevator Company,4155 E US Highway 30,Grand Island,NE,68801-8412,Hall,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
95818,TransCanada Keystone Pipeline,55953 883 Rd,Hartington,NE,68739-5040,Cedar,Brian C Meyer,PO Box 770,13710 Fnb Pkwy Ste 300 Omaha,,Boys Town,NE,68010-0770,,,,,,,,,,,,,,,,,,,,,,,
95997,Constructors Inc Plant 1600,,,,,Richardson,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
96011,Consolidated Sand & Gravel,712 D St,Fairbury,NE,68352-2322,Jefferson,Joel Woita,1815 Y St,,,Lincoln,NE,68508-1233,,,,,,,,,,,,,,,,,,,,,,,
96121,Mosier B,County Road 67,Harrisburg,NE,69345,Banner,Angie Bowling,PO Box 1587,,,Denver,CO,80201-1587,,,,,,,,,,,,,,,,,,,,,,,
96310,Omni Engineering Plant 04562,,,,,Cass,Rosa Mendoza,PO Box 3365,,,Des Moines,IA,50316-0365,,,,,,,,,,,,,,,,,,,,,,,
96388,Hawkins Water Treatment Group,1066 Saltillo Rd,Roca,NE,68430-4075,Lancaster,Travis Haus,2381 Rosegate,,,Roseville,MN,55113-2625,,,,,,,,,,,,,,,,,,,,,,,
96410,Viterra USA Grain LLC,70454 Highway 61,Benkelman,NE,69021-4054,Dundy,Brieanne Davenport,1331 Capitol Ave,,,Omaha,NE,68102-1196,,,,,,,,,,,,,,,,,,,,,,,
96479,TPW Petersburg LLC,2652 State Highway 32,Petersburg,NE,68652-5458,Boone,Leon Wagner,108 W 8th St,,,Petersburg,NE,68652-5625,,,,,,,,,,,,,,,,,,,,,,,
96480,Laredo Ridge Wind Farm,2443 State Highway 32,Petersburg,NE,68652-5455,Boone,Ryan Nielsen,4900 N Scottsdale Rd Ste 5000,7024 N 79th St 85258-4112,,Scottsdale,AZ,85251-7678,,,,,,,,,,,,,,,,,,,,,,,
96987,Aurora Co-op Fuel Depot,1320 Road L,York,NE,68467-8001,York,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
97086,Farmers Cooperative,1031 E Gage Rd,Cortland,NE,68331-8170,Gage,Jamie Sand,PO Box 263,,,Dorchester,NE,68343-0263,,,,,,,,,,,,,,,,,,,,,,,
97327,ADM Grain Company,52551 State Highway 14,Fullerton,NE,68638-4430,Nance,Josh Patten,52551 State Highway 14,,,Fullerton,NE,68638-4430,,,,,,,,,,,,,,,,,,,,,,,
97502,ADM Grain Company,53915 Highway 32,Newman Grove,NE,68758,Madison,Paul W Johnson,53915 Highway 32,52551 State Hwy 14 Fullerton,,Newman Grove,NE,68758-6574,,,,,,,,,,,,,,,,,,,,,,,
97693,Verizon Wireless,21201 Harrison St,Gretna,NE,68028,Sarpy,Mark B Gordon,65 Boston Post Rd W Ste 150,Verizon c/o Sigma Consult,,Marlborough,MA,01752-1890,,,,,,,,,,,,,,,,,,,,,,,
97811,Wells Flying Svc & Nutrien Ag,1425 Brewster Rd,Holdrege,NE,68949,Phelps,Michael Hoins,1425 Brewster Rd,,,Holdrege,NE,68949-1500,,,,,,,,,,,,,,,,,,,,,,,
97865,NDOT Salt Brine Storage Yard,Highway 43,Eagle,NE,68347,Cass,Seth Luse,510 F Rd,,,Palmyra,NE,68418-4055,,,,,,,,,,,,,,,,,,,,,,,
97897,TC Energy Corporation Pump Sta,1051 36 Rd,David City,NE,68632-6546,Butler,Brian C Meyer,PO Box 770,13710 Fnb Pkwy Ste 300 Omaha,,Boys Town,NE,68010-0770,,,,,,,,,,,,,,,,,,,,,,,
97915,Bosselman Energy Inc,4705 Juergen Rd,Grand Island,NE,68801-9680,Hall,Mike Epp,PO Box 1567,,,Grand Island,NE,68802-1567,,,,,,,,,,,,,,,,,,,,,,,
97969,NatureWorks LLC,11906 Centennial Rd,La Vista,NE,68128-5540,Sarpy,W Curtis Dean,PO Box 564,,,Blair,NE,68008-0564,,,,,,,,,,,,,,,,,,,,,,,
97971,NDOT Harrisburg Yard,Highway 71,Harrisburg,NE,69345,Banner,Jim D Land,PO Box 161,,,Sidney,NE,69162-0161,,,,,,,,,,,,,,,,,,,,,,,
97972,NDOT Lodgepole Yard,Link 17F,Lodgepole,NE,69149,Cheyenne,Jim D Land,PO Box 161,,,Sidney,NE,69162-0161,,,,,,,,,,,,,,,,,,,,,,,
97973,NDOT Potter Yard,Link 17B,Potter,NE,69156,Cheyenne,Jim D Land,PO Box 161,,,Sidney,NE,69162-0161,,,,,,,,,,,,,,,,,,,,,,,
97974,NDOT Salt Brine Storage Yard,Jct Norman & A Sts,Petersburg,NE,68652,Boone,Gary L Park,910 E Highway 275,,,Neligh,NE,68756-2019,,,,,,,,,,,,,,,,,,,,,,,
97975,NDOT Salt Brine Storage Yard,Remington St,Elgin,NE,68636,Antelope,Gary L Park,910 E Highway 275,,,Neligh,NE,68756-2019,,,,,,,,,,,,,,,,,,,,,,,
97977,NDOT Salt Brine Storage Yard,Highway 81,Randolph,NE,68767,Pierce,Kevin Schrage,215 Industrial Ave,,,Hartington,NE,68739-5507,,,,,,,,,,,,,,,,,,,,,,,
97979,NDOT Madison Yard,W 1st & Lincoln Sts,Madison,NE,68748-6354,Madison,Daniel L McDonald,26830 State Highway 91,,,Humphrey,NE,68642-5007,,,,,,,,,,,,,,,,,,,,,,,
97981,NDOT Salt Brine Storage Yard,Jct N Railway & Penn Sts,Cambridge,NE,69022,Furnas,Lance M Gillen,508 Apollo Rd,,,Mc Cook,NE,69001-3462,,,,,,,,,,,,,,,,,,,,,,,
97983,NDOT Brunswick Yard,Jct Highways 20 & 14,Brunswick,NE,68720,Antelope,Curtis J Bolling,86398 538 Ave,,,Plainview,NE,68769-4068,,,,,,,,,,,,,,,,,,,,,,,
97984,NDOT Beatrice 112-77 Jct,38586 State Highway 112,Blue Springs,NE,68318,Gage,Terry A Likens,117 Hill St,,,Beatrice,NE,68310-3505,,,,,,,,,,,,,,,,,,,,,,,
97986,Aurora Co-op Equalizer Whse,4965 E South St,Hastings,NE,68901-8267,Adams,James Holliday,PO Box 209,2225 Q St Aurora NE 68818,,Aurora,NE,68818-0209,,,,,,,,,,,,,,,,,,,,,,,
97991,Jessen 34-15,County Road 50,Kimball,NE,69145-2093,Kimball,Chris A Smith,PO Box 270,,,Livermore,CO,80536-0270,,,,,,,,,,,,,,,,,,,,,,,
97992,Jessen 23-15,County Road 50,Kimball,NE,69145,Kimball,Chris A Smith,PO Box 270,,,Livermore,CO,80536-0270,,,,,,,,,,,,,,,,,,,,,,,
97993,Reader 21-11,County Road 54,Kimball,NE,69145-2093,Kimball,Chris A Smith,PO Box 270,,,Livermore,CO,80536-0270,,,,,,,,,,,,,,,,,,,,,,,
97997,Faimon Lease,Road 360,Trenton,NE,69044,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
97999,Patrick Lease,Road 363,Trenton,NE,69044,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
98004,Williams 1 Lease,County Road 29,Kimball,NE,69145-2093,Banner,Anthony Cook,PO Box 342,,,Sewickley,PA,15143-0342,,,,,,,,,,,,,,,,,,,,,,,
98031,Paulsen Inc Ready-Mix SE,1905 S Newberry Access,North Platte,NE,69101-9128,Lincoln,Jacob T Rush,PO Box 17,,,Cozad,NE,69130-0017,,,,,,,,,,,,,,,,,,,,,,,
98280,Central Valley Ag,85754 Highway 35,Wakefield,NE,68784-5190,Wayne,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
98401,Buel Trucking Inc,300 S 214th St,Eagle,NE,68347,Cass,Shannon Buel-Gaebel,PO Box 301,,,Eagle,NE,68347-0301,,,,,,,,,,,,,,,,,,,,,,,
98402,NDOT Salt Brine Storage Yard,411 W Front St,Emerson,NE,68733-4043,Dixon,Zachary A Statema,1521 Highway 110,,,Dakota City,NE,68731-3023,,,,,,,,,,,,,,,,,,,,,,,
98409,Central Valley Ag,87812 US Highway 183,Ainsworth,NE,69210-2011,Brown,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
98547,Gerhold Concrete Co,1751 6th Rd,Wisner,NE,68791-3103,Cuming,Thomas Silknitter,2625 S 158th Plz,,,Omaha,NE,68130-1770,,,,,,,,,,,,,,,,,,,,,,,
98551,Lyman-Richey Sand & Gravel 45,4204 N Luther Rd,Fremont,NE,68025,Dodge,Thomas Silknitter,2625 S 158th Plz,,,Omaha,NE,68130-1770,,,,,,,,,,,,,,,,,,,,,,,
98611,"Bull Canyon 1,2,5",27 Road E,Kimball,NE,69145-2093,Banner,Joe Forma,18 Congress St Ste 207,,,Portsmouth,NH,03801-4091,,,,,,,,,,,,,,,,,,,,,,,
98614,West McDaniel / Kosch 1,County Road 23,Kimball,NE,69345,Banner,Joe Forma,18 Congress St Ste 207,,,Portsmouth,NH,03801-4091,,,,,,,,,,,,,,,,,,,,,,,
98732,Sidney Sand & Gravel Plant,1839 Road 117,Sidney,NE,69162-3042,Cheyenne,James Farinha,PO Box 430,,,New Hampton,IA,50659-0430,,,,,,,,,,,,,,,,,,,,,,,
98810,OPPD Substation No 1366 6866,15110 S 27th St,Bellevue,NE,68123,Sarpy,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
98875,Tri-State Generation & Trans,130445 Stegall Rd,Lyman,NE,69352,Scotts Bluff,Peter Berger,PO Box 33695,,,Denver,CO,80233-0695,,,,,,,,,,,,,,,,,,,,,,,
99252,Timberline Energy LLC,3580 R Rd,David City,NE,68632-7036,Butler,Emily Zambuto,201 Helios Way Fl 6,2999 Judge Rd Oakfield NY,,Houston,TX,77079-2678,,,,,,,,,,,,,,,,,,,,,,,
99403,Central Valley Ag,86288 516 Ave,Royal,NE,68773,Antelope,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
99431,Gavilon Fertilizer LLC,70424 Highway 61,Benkelman,NE,69021-4054,Dundy,Tracy L Baker,70424 Highway 61,,,Benkelman,NE,69021-4054,,,,,,,,,,,,,,,,,,,,,,,
99438,Broken Bow Wind I,80347 Road 444,Broken Bow,NE,68822-5501,Custer,Ryan Nielsen,4900 N Scottsdale Rd Ste 5000,7024 N 79th St 85258-4112,,Scottsdale,AZ,85251-7678,,,,,,,,,,,,,,,,,,,,,,,
99552,Gerhold Concrete Co,88475 Highway 57,Hartington,NE,68739-6027,Cedar,Thomas Silknitter,2625 S 158th Plz,,,Omaha,NE,68130-1770,,,,,,,,,,,,,,,,,,,,,,,
99634,NDOT Chadron Yard,430 Stockade Rd,Chadron,NE,69337-7315,Dawes,Corby R Wilson,PO Box 879,,,Chadron,NE,69337-0879,,,,,,,,,,,,,,,,,,,,,,,
99782,Central Valley Ag,86524 Highway 81,Randolph,NE,68771-5752,Pierce,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
99854,Verizon Wireless 19 & Holdrege,1840 Holdrege St,Lincoln,NE,68503,Lancaster,Mark B Gordon,65 Boston Post Rd W Ste 150,Verizon c/o Sigma Consult,,Marlborough,MA,01752-1890,,,,,,,,,,,,,,,,,,,,,,,
99963,TriCounty Ag Service Inc,1073 Road 13,Schuyler,NE,68661-6136,Colfax,Patrick J Rocheford,1073 Road 13,,,Schuyler,NE,68661-6136,,,,,,,,,,,,,,,,,,,,,,,
100036,Crofton Bluffs Wind Farm,88996 547 Ave,Crofton,NE,68730-4061,Knox,Ryan Nielsen,4900 N Scottsdale Rd Ste 5000,7024 N 79th St 85258-4112,,Scottsdale,AZ,85251-7678,,,,,,,,,,,,,,,,,,,,,,,
100287,Central City Ready Mix Plant,1576 L Rd,Central City,NE,68826-5202,Merrick,Megan Holtmeier,PO Box 418,,,York,NE,68467-0418,,,,,,,,,,,,,,,,,,,,,,,
100649,Unverferth Manufacturing Co,620 Frontier St,Lexington,NE,68850-5687,Dawson,Daniel L Saathoff,620 E Frontier St,7685 Hwy 40 Miller NE 68858,,Lexington,NE,68850,,,,,,,,,,,,,,,,,,,,,,,
100722,Titan Machinery Inc,1601 N Highway 83,Mc Cook,NE,69001-2184,Red Willow,Craig Kopp,644 E Beaton Dr,,,West Fargo,ND,58078-2648,,,,,,,,,,,,,,,,,,,,,,,
100809,Sam's Club 4873,8480 Andermatt Dr,Lincoln,NE,68526,Lancaster,Neil Walters,PO Box 8041,,,Bentonville,AR,72712-2841,,,,,,,,,,,,,,,,,,,,,,,
100823,Bell Lumber & Pole Company,9965 Road 34,Sidney,NE,69162-3214,Cheyenne,Brian Stepaniak,778 1st St NW,,,New Brighton,MN,55112-3216,,,,,,,,,,,,,,,,,,,,,,,
100906,Fidelity Investments Data Ctr,11050 Cornhusker Rd,Papillion,NE,68046-4000,Sarpy,W Craig Ball,11050 Cornhusker Rd,,,Papillion,NE,68046-4000,,,,,,,,,,,,,,,,,,,,,,,
100973,Thompson Lease,Lindbergh Rd,Kimball,NE,69145,Kimball,Joy Merritt,360 Rancho Dr Unit 504,2077 Bayfront Dr 80550 3590,,Windsor,CO,80550-7952,,,,,,,,,,,,,,,,,,,,,,,
100994,OPPD Substation No 1398,63450 706 Rd,Humboldt,NE,68376-7119,Richardson,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
101109,Extreme Ag Inc,72080 Road 407,Cambridge,NE,69022,Red Willow,Laurie Farr,72080 Road 407,,,Cambridge,NE,69022-8403,,,,,,,,,,,,,,,,,,,,,,,
101472,American Eagle Airlines,3743 Sky Park Rd,Grand Island,NE,68801-9142,Hall,Aisha D Scott,1 Skyview Dr MD 8B101,,,Fort Worth,TX,76155-1801,,,,,,,,,,,,,,,,,,,,,,,
101495,Sapp Bros Petroleum Inc,1142 Grand Ave,Humboldt,NE,68376-6019,Richardson,Randy Benson,9915 S 148th St,,,Omaha,NE,68138-3876,,,,,,,,,,,,,,,,,,,,,,,
101523,NDOT Salt Brine Storage Yard,Highway 9,Allen,NE,68710,Dixon,Kenneth J Neuhalfen,214 Highway 20 N,,,Laurel,NE,68745-1967,,,,,,,,,,,,,,,,,,,,,,,
101547,CHS Inc,805 Highway 183,Alma,NE,68920-2146,Harlan,Kirsten Tindall,5500 Cenex Dr MS 305,,,Inver Grove Heig,MN,55077-1721,,,,,,,,,,,,,,,,,,,,,,,
101553,NDOT Shelton Yard,4558 Shelton Rd,Shelton,NE,68876,Buffalo,Ron Griggs,415 W Talmadge Rd,,,Kearney,NE,68845-7828,,,,,,,,,,,,,,,,,,,,,,,
101562,Union Pacific Railroad,100 W Railroad St,Cozad,NE,69130-9700,Dawson,Thomas G Cappucci,1400 Douglas St Stop 1030,Bailey Yard Office/Supt Office,,Omaha,NE,68179-1001,,,,,,,,,,,,,,,,,,,,,,,
101651,Med Trans - Air Link,4021 Avenue B,Scottsbluff,NE,69361-4602,Scotts Bluff,William Ullom,PO Box 5420,,,Fairlawn,OH,44334-0420,,,,,,,,,,,,,,,,,,,,,,,
101667,Sadoff Iron & Metal Company,4400 W Webster St,Lincoln,NE,68524,Lancaster,Gary Griessmeyer,PO Box 1138,,,Fond Du Lac,WI,54936-1138,,,,,,,,,,,,,,,,,,,,,,,
101686,Winfield United,312 W O St,Ogallala,NE,69153-1871,Keith,Tuyet K Do,4001 Lexington Ave N,,,Arden Hills,MN,55126-2934,,,,,,,,,,,,,,,,,,,,,,,
101703,Verizon Wireless Forest Lawn,6316 N 60th St,Omaha,NE,68104-1149,Douglas,Mark B Gordon,65 Boston Post Rd W Ste 150,Verizon c/o Sigma Consult,,Marlborough,MA,01752-1890,,,,,,,,,,,,,,,,,,,,,,,
101746,NDOT Palisade Yard,72617 Highway 25A,Palisade,NE,69040-4152,Hayes,Brent M Rogers,72647 Highway 25A,Mc Cook 69001 7903,,Palisade,NE,69040-4152,,,,,,,,,,,,,,,,,,,,,,,
101752,OPPD Substation No 1367,18441 Blondo St,Elkhorn,NE,68022,Douglas,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
101756,Rawhide Chemoil Inc,1146 Proctor Rd,Fremont,NE,68025,Dodge,Jennifer Assmann,2650 Rawhide Dr,,,Fremont,NE,68025-8045,,,,,,,,,,,,,,,,,,,,,,,
101767,Airgas USA LLC,4016 Progressive Ave,Lincoln,NE,68504-1310,Lancaster,Holly O'Dell,3011-B E Capitol Dr,,,Appleton,WI,54911-8797,,,,,,,,,,,,,,,,,,,,,,,
101768,Jiffy Lube 3439,2908 Samson Way,Bellevue,NE,68123-4320,Sarpy,Lillian Nicholson,105 Decker Ct Ste 900,,,Irving,TX,75062-2227,,,,,,,,,,,,,,,,,,,,,,,
101769,Jiffy Lube 3440,6630 N 72nd St,Omaha,NE,68122-1703,Douglas,Lillian Nicholson,105 Decker Ct Ste 900,,,Irving,TX,75062-2227,,,,,,,,,,,,,,,,,,,,,,,
101780,Anderson 32-29,Road 18,Harrisburg,NE,69345,Banner,Christopher Smith,PO Box 270,1540 Main St Unit 218 334,,Livermore,CO,80536-0270,,,,,,,,,,,,,,,,,,,,,,,
101781,Anderson 24-29,Road 16,Harrisburg,NE,69345,Banner,Christopher Smith,PO Box 270,1540 Main St Unit 218 334,,Livermore,CO,80536-0270,,,,,,,,,,,,,,,,,,,,,,,
101792,Ansley HT Lease,Road 15,Harrisburg,NE,69345,Banner,Angie Bowling,PO Box 1587,,,Denver,CO,80201-1587,,,,,,,,,,,,,,,,,,,,,,,
101794,State of Nebraska 16-13,Road 705,Wilsonville,NE,69046,Furnas,Michael T Bradley,PO Box 7117,5228 Lonetree Dr,,Loveland,CO,80537-0117,,,,,,,,,,,,,,,,,,,,,,,
101798,GFL Environmental Services USA,9838 J St,Omaha,NE,68127-1113,Douglas,Cindy Van Duyne,18927 Hickory Creek Dr Ste 200,,,Mokena,IL,60448-8661,,,,,,,,,,,,,,,,,,,,,,,
101804,OPPD Substation No 979,14210 Pflug Rd,Springfield,NE,68059,Sarpy,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
101805,OPPD Substation No 1297,1123 Washington St,Fort Calhoun,NE,68023,Washington,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
101806,OPPD Substation No 6846,452 County Rd J,Yutan,NE,68073-5032,Saunders,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
101811,US AutoForce,11213 E Cir Ste D,Omaha,NE,68137-1243,Douglas,Beth Nantelle,425 Better Way,,,Appleton,WI,54915-6192,,,,,,,,,,,,,,,,,,,,,,,
101829,Drain 1-8,Road 706,Trenton,NE,69044,Hitchcock,Krista Dahlinger,250 N Water St Ste 300,,,Wichita,KS,67202-1216,,,,,,,,,,,,,,,,,,,,,,,
101830,Faimon B 1-31,Road 702,Stratton,NE,69043,Hitchcock,Krista Dahlinger,250 N Water St Ste 300,,,Wichita,KS,67202-1216,,,,,,,,,,,,,,,,,,,,,,,
101838,O'Byrne C 1-5,Highway 25 S,Trenton,NE,69044,Hitchcock,Krista Dahlinger,250 N Water St Ste 300,,,Wichita,KS,67202-1216,,,,,,,,,,,,,,,,,,,,,,,
101848,Stamm 1-25 & A 1-24,Roads 705 & 343,Benkelman,NE,69021,Dundy,Krista Dahlinger,250 N Water St Ste 300,,,Wichita,KS,67202-1216,,,,,,,,,,,,,,,,,,,,,,,
101907,Kim Lease,Road 361,Trenton,NE,69044,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
101908,Phyllis Lease,Road 363,Trenton,NE,69044,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
101909,Paula Lease,Highway 25 S,Trenton,NE,69044,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
101910,Hawkinson,Road 709,Stratton,NE,69043,Hitchcock,Courtney Totty,2020 N Bramblewood St,,,Wichita,KS,67206-1094,,,,,,,,,,,,,,,,,,,,,,,
101996,OPPD Substation No 6815,3815 Fort Crook Road S,Offutt AFB,NE,68113,Sarpy,Megan B Seymour,1919 Aksarben Dr,,,Omaha,NE,68106-4206,,,,,,,,,,,,,,,,,,,,,,,
102110,Hornady Manufacturing Inc,8318 W Old Potash Hwy,Alda,NE,68810,Hall,Matthew L Spencer,PO Box 1848,,,Grand Island,NE,68802-1848,,,,,,,,,,,,,,,,,,,,,,,
102233,Kimball Batch Plant,1098 W Highway 30,Kimball,NE,69145,Kimball,James Farinha,PO Box 430,,,New Hampton,IA,50659-0430,,,,,,,,,,,,,,,,,,,,,,,
102257,Nutrien Ag Solutions,5210 Highway 8,Byron,NE,68325,Thayer,Tim O'Callaghan,5372 Highway 136,,,Deshler,NE,68340-1804,,,,,,,,,,,,,,,,,,,,,,,
102258,Nutrien Ag Solutions,104 Main St,Gilead,NE,68362,Thayer,Kolby Finke,5372 Highway 136,,,Deshler,NE,68340-1804,,,,,,,,,,,,,,,,,,,,,,,
102340,Nebraska Bull Service,38364 Road 720,Mc Cook,NE,69001-7504,Red Willow,Michelle Townsend,PO Box 998,,,Mc Cook,NE,69001-0998,,,,,,,,,,,,,,,,,,,,,,,
102378,Bridgeport Batch Plant,428 W Railroad Ave,Bridgeport,NE,69336-4501,Morrill,James Farinha,PO Box 430,,,New Hampton,IA,50659-0430,,,,,,,,,,,,,,,,,,,,,,,
102408,Anew Fuel Services LLC,41501 Harvest Dr,Cambridge,NE,69022,Furnas,Mike Hotchkiss,107 Potter St,,,Cambridge,NE,69022-6539,,,,,,,,,,,,,,,,,,,,,,,
102413,Steele Flats Wind Energy Ctr,70548 580th Ave,Diller,NE,68342-4100,Jefferson,Brandon Hubbard,70548 580th Ave,,,Diller,NE,68342-4100,,,,,,,,,,,,,,,,,,,,,,,
102439,Legacy Coop,2220 County Road 61,Alliance,NE,69301-5002,Box Butte,Skip Kelley,PO Box 2188,Emergency Response,,Scottsbluff,NE,69363-2188,,,,,,,,,,,,,,,,,,,,,,,
102458,Agility Fuel Solutions Wrhse,3721 W Mathis St,Lincoln,NE,68524-2080,Lancaster,Eric E Fong,5150 NW 40th St,28800 Ida St POB 358 68064,,Lincoln,NE,68524-2203,,,,,,,,,,,,,,,,,,,,,,,
102683,Northern Natural Gas Company,Jct 225th St & G Ave,Homer,NE,68030,Dakota,Anne Thompson,1111 S 103rd St,,,Omaha,NE,68124-1072,,,,,,,,,,,,,,,,,,,,,,,
102742,Republic National Distributing,8648 S 117th St,La Vista,NE,68128,Sarpy,David Redding,8648 S 117th St,,,La Vista,NE,68128-5525,,,,,,,,,,,,,,,,,,,,,,,
102743,Student Transportation-America,6240 Abbott Dr,Omaha,NE,68110-2805,Douglas,Suzanne Johnson,543 Park Ln,,,Long Lake,MN,55356-9763,,,,,,,,,,,,,,,,,,,,,,,
102851,QC Supply,574 Road 11,Schuyler,NE,68661-6159,Colfax,Amy Langan,PO Box 581,574 Road 11,,Schuyler,NE,68661-0581,,,,,,,,,,,,,,,,,,,,,,,
102921,Verizon Wireless Dubois Rptr,Iron Horse Lake Rd,Du Bois,NE,68345,Pawnee,Mark B Gordon,65 Boston Post Rd W Ste 150,Verizon c/o Sigma Consult,,Marlborough,MA,01752-1890,,,,,,,,,,,,,,,,,,,,,,,
103094,Gerhold Concrete Co Portable,,,,,Adams,Thomas Silknitter,2625 S 158th Plz,,,Omaha,NE,68130-1770,,,,,,,,,,,,,,,,,,,,,,,
103360,Sam's Club 6181-00,9851 S 71st Plz,Papillion,NE,68133-2244,Sarpy,Neil Walters,PO Box 8041,,,Bentonville,AR,72712-2841,,,,,,,,,,,,,,,,,,,,,,,
103389,Milligan 1 Wind Farm,1316 County Road 1000,Western,NE,68464,Saline,Alexander Hezlep,1624 Market St Ste 226,Ste 226 PMB 80763,,Denver,CO,80202-1559,,,,,,,,,,,,,,,,,,,,,,,
103666,Tallgrass Pony Exprss Pipeline,33819 Road 713,Benkelman,NE,69021-4305,Dundy,Danielle Mateyka,370 Van Gordon St,,,Lakewood,CO,80228-1579,,,,,,,,,,,,,,,,,,,,,,,
103668,NDOT Lamar Yard,Highway 6 W,Lamar,NE,69023,Chase,Chris Towns,PO Box 776,,,Imperial,NE,69033-0776,,,,,,,,,,,,,,,,,,,,,,,
103669,NDOT Wauneta Yard,Highway 6 W,Wauneta,NE,69045,Chase,Chris Towns,PO Box 776,,,Imperial,NE,69033-0776,,,,,,,,,,,,,,,,,,,,,,,
103697,Guardian Flight EM 031,240851 Airport Avenue C,Scottsbluff,NE,69361-7603,Scotts Bluff,William Ullom,PO Box 5420,,,Fairlawn,OH,44334-0420,,,,,,,,,,,,,,,,,,,,,,,
103718,Windstream Communications,8401 Old Cheney Rd,Lincoln,NE,68516,Lancaster,Paige Sanders,4001 N Rodney Parham Rd B1F01,,,Little Rock,AR,72212-2459,,,,,,,,,,,,,,,,,,,,,,,
103724,Central Valley Ag,1112 Highway 34,York,NE,68467-8069,York,Amy Eisenhauer,PO Box 160,,,Wisner,NE,68791-0160,,,,,,,,,,,,,,,,,,,,,,,
103725,BASF Hefty Seed West Point,2150 Highway 275,West Point,NE,68788-4525,Cuming,Kevin Wageman,2150 Highway 275,,,West Point,NE,68788-4525,,,,,,,,,,,,,,,,,,,,,,,
103739,CC ATT Dakota City IASC,1836 G Ave,Dakota City,NE,68731-3040,Dakota,Don Snyder,2000 Corporate Dr,,,Canonsburg,PA,15317-8564,,,,,,,,,,,,,,,,,,,,,,,
